date,country_code,subdivision_code,holiday_name
2029-09-30,BW,,Botswana Day
2029-09-30,SE,,Sunday
2029-09-30,ST,,Agricultural Reform Day
2029-10-01,BW,,Botswana Day Holiday
2029-10-01,CN,,National Day
2029-10-01,CX,,Territory Day
2029-10-01,CY,,Cyprus Independence Day
2029-10-01,FK,,Peat Cutting Day
2029-10-01,HK,,National Day
2029-10-01,IL,,Simchat Torah / Shemini Atzeret
2029-10-01,LC,,Thanksgiving Day
2029-10-01,MO,,National Day of the People's Republic of China
2029-10-01,NG,,National Day
2029-10-01,PW,,Independence Day
2029-10-01,SM,,Investiture of Captains Regent
2029-10-01,ST,,Agricultural Reform Day (observed)
2029-10-01,TV,,Tuvalu Day
2029-10-01,UZ,,Teachers and Instructors Day
2029-10-02,BW,,Botswana Day (observed)
2029-10-02,CN,,National Day
2029-10-02,GN,,Independence Day
2029-10-02,IN,,Gandhi Jayanti
2029-10-02,TV,,Tuvalu Day
2029-10-03,CN,,National Day
2029-10-03,DE,,German Unity Day
2029-10-03,HN,,Morazan Weekend
2029-10-03,KR,,National Foundation Day
2029-10-04,HN,,Morazan Weekend
2029-10-04,LS,,Independence Day
2029-10-04,MZ,,Peace and Reconciliation Day
2029-10-05,HN,,Morazan Weekend
2029-10-05,PT,,Republic Day
2029-10-05,VU,,Constitution Day
2029-10-06,EG,,Armed Forces Day
2029-10-06,KH,,Pchum Ben Day
2029-10-06,SY,,Tishreen Liberation War Day
2029-10-06,TM,,Memorial Day
2029-10-07,KH,,Pchum Ben Day
2029-10-07,SE,,Sunday
2029-10-08,AS,,Columbus Day
2029-10-08,BS,,National Heroes Day
2029-10-08,EC,,Independence of Guayaquil (observed)
2029-10-08,JP,,Sports Day
2029-10-08,KH,,Pchum Ben Day
2029-10-08,MP,,Commonwealth Cultural Day
2029-10-08,NF,,Show Day
2029-10-08,NP,,Ghatasthapana
2029-10-08,PE,,Battle of Angamos Day
2029-10-08,SX,,Constitution Day
2029-10-08,TC,,National Heritage Day
2029-10-08,US,,Columbus Day
2029-10-08,VI,,Columbus Day and Puerto Rico Friendship Day
2029-10-09,BL,,Abolition of Slavery
2029-10-09,EC,,Independence of Guayaquil
2029-10-09,KR,,Hangul Day
2029-10-09,UG,,Independence Day
2029-10-10,CU,,Independence Day
2029-10-10,CW,,Curaçao Day
2029-10-10,FJ,,Fiji Day
2029-10-10,KE,,Mazingira Day
2029-10-10,KP,,Foundation Day of the Workers' Party of Korea
2029-10-10,SR,,Day of the Maroons
2029-10-10,TW,,National Day
2029-10-11,MK,,National Uprising Day
2029-10-12,B3,,Our Lady of Aparecida
2029-10-12,BR,,Our Lady of Aparecida
2029-10-12,EH,,National Unity Day
2029-10-12,ES,,National Day
2029-10-12,GQ,,Independence Day
2029-10-12,IR,,Martyrdom of Fatima (estimated)
2029-10-12,VE,,Day of Indigenous Resistance
2029-10-13,BI,,"Commemoration of the Assassination of National Hero, Prince Louis Rwagasore"
2029-10-13,NP,,Fulpati
2029-10-13,TH,,HM King Bhumibol Adulyadej Memorial Day
2029-10-14,AS,,White Sunday
2029-10-14,GE,,"Holiday of Svetitskhovloba, Robe of Jesus"
2029-10-14,NP,,Maha Ashtami
2029-10-14,SE,,Sunday
2029-10-14,TZ,,The Mwalimu Nyerere Day and Climax of the Uhuru Torch Race
2029-10-14,YE,,Liberation Day
2029-10-15,AR,,Respect for Cultural Diversity Day
2029-10-15,BZ,,Indigenous Peoples' Resistance Day (observed)
2029-10-15,CL,,Meeting of Two Worlds' Day
2029-10-15,CO,,Columbus Day (observed)
2029-10-15,JM,,National Heroes Day
2029-10-15,KH,,HM King Norodom Sihanouk Mourning Day
2029-10-15,MW,,Mother's Day
2029-10-15,NP,,Maha Navami
2029-10-15,TH,,HM King Bhumibol Adulyadej Memorial Day (in lieu)
2029-10-15,TN,,Evacuation Day
2029-10-15,TV,,National Children's Day
2029-10-15,VG,,Heroes and Foreparents Day
2029-10-15,WS,,White Sunday (Lotu a Tamaiti)
2029-10-16,BT,,Dassain (estimated)
2029-10-16,HK,,Double Ninth Festival
2029-10-16,IN,,Dussehra
2029-10-16,MO,,Double Ninth Festival
2029-10-16,NP,,Bijaya Dashami
2029-10-17,BO,,National Dignity Day
2029-10-17,HT,,Death of Dessalines
2029-10-17,NP,,Ekadashi (Dashain)
2029-10-18,NP,,Duwadashi (Dashain)
2029-10-18,ZM,,National Prayer Day
2029-10-19,GD,,National Heroes' Day
2029-10-19,NU,,Constitution Day
2029-10-20,GT,,Revolution Day
2029-10-20,KE,,Mashujaa Day
2029-10-20,NU,,Constitution Day Holiday
2029-10-21,BI,,Commemoration of the Assassination of President Melchior Ndadaye
2029-10-21,MM,,Thadingyut Holidays
2029-10-21,SE,,Sunday
2029-10-22,BI,,Commemoration of the Assassination of President Melchior Ndadaye (observed)
2029-10-22,MM,,Thadingyut Holidays
2029-10-22,NU,,Constitution Day Holiday (observed); Peniamina Gospel Day
2029-10-22,NZ,,Labour Day
2029-10-23,HU,,National Day
2029-10-23,LY,,Liberation Day
2029-10-23,MK,,Macedonian Revolutionary Struggle Day
2029-10-23,MM,,Thadingyut Holidays
2029-10-23,TH,,HM King Chulalongkorn Memorial Day
2029-10-24,FM,,United Nations Day
2029-10-24,PW,,United Nations Day
2029-10-24,ZM,,Independence Day
2029-10-25,GD,,Thanksgiving Day
2029-10-25,KZ,,Republic Day
2029-10-25,TW,,Taiwan Restoration and Guningtou Victory Memorial Day
2029-10-26,AT,,National Day
2029-10-26,CK,,Cook Islands Gospel Day
2029-10-26,NR,,Angam Day
2029-10-27,VC,,Independence Day
2029-10-28,CY,,Greek National Day
2029-10-28,CZ,,Independent Czechoslovak State Day
2029-10-28,GR,,Ochi Day
2029-10-28,SE,,Sunday
2029-10-29,BT,,Descending Day of Lord Buddha
2029-10-29,IE,,October Bank Holiday
2029-10-29,KH,,HM King Norodom Sihamoni's Coronation Day
2029-10-29,TR,,Republic Day
2029-10-30,GS,,Environment Day
2029-10-31,BF,,Martyrs' Day
2029-10-31,SI,,Reformation Day
2029-11-01,AD,,All Saints' Day
2029-11-01,AG,,Independence Day
2029-11-01,AT,,All Saints' Day
2029-11-01,BE,,All Saints' Day
2029-11-01,BF,,All Saints' Day
2029-11-01,BI,,All Saints' Day
2029-11-01,BJ,,All Saints' Day
2029-11-01,BL,,All Saints' Day
2029-11-01,BT,,Coronation of His Majesty the King
2029-11-01,CF,,All Saints' Day
2029-11-01,CG,,All Saints' Day
2029-11-01,CI,,All Saints' Day
2029-11-01,CL,,All Saints' Day
2029-11-01,CV,,All Saints' Day
2029-11-01,DZ,,Revolution Day
2029-11-01,ES,,All Saints' Day
2029-11-01,FR,,All Saints' Day
2029-11-01,GA,,All Saints' Day
2029-11-01,GF,,All Saints' Day
2029-11-01,GP,,All Saints' Day
2029-11-01,GT,,All Saints' Day
2029-11-01,HR,,All Saints' Day
2029-11-01,HT,,All Saints' Day
2029-11-01,HU,,All Saints' Day
2029-11-01,IT,,Tutti i Santi
2029-11-01,LI,,All Saints' Day
2029-11-01,LR,,Thanksgiving Day
2029-11-01,LT,,All Saints' Day
2029-11-01,LU,,All Saints' Day
2029-11-01,MC,,All Saints' Day
2029-11-01,MF,,All Saints' Day
2029-11-01,MG,,All Saints' Day
2029-11-01,MQ,,All Saints' Day
2029-11-01,MU,,All Saints' Day
2029-11-01,NC,,All Saints' Day
2029-11-01,PE,,All Saints' Day
2029-11-01,PF,,All Saints' Day
2029-11-01,PH,,All Saints' Day
2029-11-01,PL,,All Saints' Day
2029-11-01,PM,,All Saints' Day
2029-11-01,PT,,All Saints' Day
2029-11-01,RE,,All Saints' Day
2029-11-01,SC,,All Saints' Day
2029-11-01,SI,,Day of Remembrance for the Dead
2029-11-01,SK,,All Saints' Day
2029-11-01,SM,,All Saints' Day
2029-11-01,SN,,All Saints' Day
2029-11-01,TD,,All Saints' Day
2029-11-01,TF,,All Saints' Day
2029-11-01,TG,,All Saints' Day
2029-11-01,TL,,All Saints' Day
2029-11-01,VA,,All Saints' Day
2029-11-01,VI,,Liberty Day
2029-11-01,WF,,All Saints' Day
2029-11-01,YT,,All Saints' Day
2029-11-02,AO,,All Souls' Day
2029-11-02,B3,,All Souls' Day
2029-11-02,BO,,All Souls' Day
2029-11-02,BR,,All Souls' Day
2029-11-02,CL,,Reformation Day
2029-11-02,EC,,All Souls' Day
2029-11-02,FM,,Independence Day (observed)
2029-11-02,GU,,All Souls' Day
2029-11-02,HT,,Day of the Dead
2029-11-02,LT,,All Souls' Day
2029-11-02,MU,,Arrival of Indentured Laborers
2029-11-02,SM,,Commemoration of the Dead
2029-11-02,SV,,All Souls' Day
2029-11-02,TL,,All Souls' Day
2029-11-02,VA,,All Souls' Day
2029-11-03,AX,,All Saints' Day
2029-11-03,DM,,Independence Day
2029-11-03,EC,,Independence of Cuenca
2029-11-03,FI,,All Saints' Day
2029-11-03,FM,,Independence Day
2029-11-03,JP,,Culture Day
2029-11-03,MV,,Victory Day
2029-11-03,PA,,Separation Day
2029-11-03,SE,,All Saints' Day
2029-11-03,TL,,National Women's Day
2029-11-04,DM,,National Day of Community Service
2029-11-04,MP,,Citizenship Day
2029-11-04,RU,,Unity Day
2029-11-04,SE,,Sunday
2029-11-04,SG,,Deepavali
2029-11-04,TT,,Diwali
2029-11-05,CO,,All Saints' Day (observed)
2029-11-05,DM,,National Day of Community Service (observed)
2029-11-05,DO,,Constitution Day
2029-11-05,FJ,,Diwali (estimated)
2029-11-05,GY,,Diwali
2029-11-05,IN,,Diwali
2029-11-05,MP,,Citizenship Day (observed)
2029-11-05,MU,,Diwali
2029-11-05,NP,,Gai Tihar; Laxmi Pooja
2029-11-05,PA,,Colon Day
2029-11-05,SG,,Deepavali (observed)
2029-11-05,SR,,Diwali
2029-11-05,TO,,Constitution Day (observed)
2029-11-05,TT,,Diwali (observed)
2029-11-06,MA,,Green March
2029-11-06,MM,,Diwali
2029-11-06,NP,,Gobardhan Pooja; Mha Pooja
2029-11-06,TJ,,Constitution Day
2029-11-07,BY,,October Revolution Day
2029-11-07,KG,,Days of History and Commemoration of Ancestors
2029-11-07,MN,,Genghis Khan's Birthday
2029-11-07,NP,,Bhai Tika
2029-11-08,AZ,,Victory Day
2029-11-08,KG,,Days of History and Commemoration of Ancestors
2029-11-09,AZ,,National Flag Day
2029-11-09,KH,,National Independence Day
2029-11-09,PK,,Iqbal Day
2029-11-10,PA,,Los Santos Uprising Day
2029-11-11,AO,,National Independence Day
2029-11-11,AS,,Veterans Day
2029-11-11,BE,,Armistice Day
2029-11-11,BL,,Armistice Day
2029-11-11,BM,,Remembrance Day
2029-11-11,BT,,Birth Anniversary of the 4th Druk Gyalpo - Constitution Day
2029-11-11,FM,,FSM Veterans of Foreign Wars Day
2029-11-11,FR,,Armistice Day
2029-11-11,GF,,Armistice Day
2029-11-11,GP,,Armistice Day
2029-11-11,GU,,Veterans Day
2029-11-11,MF,,Armistice Day
2029-11-11,MP,,Veterans Day
2029-11-11,MQ,,Armistice Day
2029-11-11,MV,,Republic Day
2029-11-11,NC,,Armistice Day
2029-11-11,NP,,Chhath Parva
2029-11-11,PF,,Armistice Day
2029-11-11,PL,,National Independence Day
2029-11-11,PM,,Armistice Day
2029-11-11,PR,,Veterans Day
2029-11-11,RE,,Armistice Day
2029-11-11,RS,,Armistice Day
2029-11-11,SE,,Sunday
2029-11-11,SX,,Sint Maarten Day
2029-11-11,TF,,Armistice Day
2029-11-11,UM,,Veterans Day
2029-11-11,US,,Veterans Day
2029-11-11,VI,,Veterans Day
2029-11-11,WF,,Armistice Day
2029-11-11,YT,,Armistice Day
2029-11-12,AS,,Veterans Day (observed)
2029-11-12,BM,,Remembrance Day (observed)
2029-11-12,CO,,Independence of Cartagena (observed)
2029-11-12,FM,,FSM Veterans of Foreign Wars Day (observed)
2029-11-12,GU,,Veterans Day (observed)
2029-11-12,KM,,Maore Day
2029-11-12,KY,,Remembrance Day
2029-11-12,MP,,Veterans Day (observed)
2029-11-12,PR,,Veterans Day (observed)
2029-11-12,RS,,Armistice Day (observed)
2029-11-12,TL,,National Youth Day
2029-11-12,UM,,Veterans Day (observed)
2029-11-12,US,,Veterans Day (observed)
2029-11-12,VI,,Veterans Day (observed)
2029-11-13,ME,,Njegos Day
2029-11-14,FK,,King's Birthday
2029-11-15,B3,,Republic Proclamation Day
2029-11-15,BR,,Republic Proclamation Day
2029-11-15,CI,,National Peace Day
2029-11-15,PS,,Independence Day
2029-11-16,KP,,Mother's Day
2029-11-16,SH,,King's Birthday
2029-11-17,CZ,,Struggle for Freedom and Democracy Day and International Students' Day
2029-11-17,MH,,President's Day
2029-11-18,HR,,Remembrance Day
2029-11-18,HT,,Armed Forces Day; Commemoration of the Battle of Vertieres
2029-11-18,LV,,Republic of Latvia Proclamation Day
2029-11-18,MA,,Independence Day
2029-11-18,SE,,Sunday
2029-11-19,AR,,National Sovereignty Day
2029-11-19,BZ,,Garifuna Settlement Day
2029-11-19,KH,,Water Festival
2029-11-19,LV,,Republic of Latvia Proclamation Day (observed)
2029-11-19,MC,,Prince's Day
2029-11-19,MX,,Revolution Day
2029-11-19,PR,,Discovery Day
2029-11-20,B3,,National Day of Zumbi and Black Awareness
2029-11-20,BR,,National Day of Zumbi and Black Awareness
2029-11-20,IR,,Birthday of Imam Ali (estimated)
2029-11-20,KH,,Water Festival
2029-11-20,MM,,Full Moon Day of Tazaungmon
2029-11-20,OM,,National Day
2029-11-20,PF,,Matāri'i
2029-11-21,IN,,Guru Nanak Jayanti
2029-11-21,KH,,Water Festival
2029-11-21,OM,,National Day
2029-11-22,AL,,Alphabet Day
2029-11-22,AS,,Thanksgiving Day
2029-11-22,GU,,Thanksgiving Day
2029-11-22,LB,,Independence Day
2029-11-22,MP,,Thanksgiving Day
2029-11-22,PR,,Thanksgiving Day
2029-11-22,PW,,Thanksgiving Day
2029-11-22,UM,,Thanksgiving Day
2029-11-22,US,,Thanksgiving Day
2029-11-22,VI,,Thanksgiving Day
2029-11-23,FM,,Presidents Day
2029-11-23,GE,,Saint George's Day
2029-11-23,JP,,Labor Thanksgiving Day
2029-11-23,PW,,Family Day
2029-11-23,TC,,National Day of Thanksgiving
2029-11-25,SE,,Sunday
2029-11-25,SR,,Independence Day
2029-11-26,MN,,Republic Day
2029-11-26,VG,,The Great March of 1949 and Restoration Day
2029-11-28,AL,,Flag and Independence Day
2029-11-28,CG,,Republic Day
2029-11-28,MR,,Independence Day
2029-11-28,NF,,Thanksgiving Day
2029-11-28,PA,,Independence Day
2029-11-28,TD,,Republic Day
2029-11-28,TL,,Proclamation of Independence Day
2029-11-29,AL,,Liberation Day
2029-11-29,LR,,Tubman Administration Goodwill Day
2029-11-29,VU,,Unity Day
2029-11-30,BB,,Independence Day
2029-11-30,MM,,National Day
2029-11-30,PH,,Bonifacio Day
2029-11-30,RO,,Saint Andrew's Day
2029-11-30,YE,,Independence Day
2029-12-01,AQ,,Antarctica Day
2029-12-01,CF,,National Day
2029-12-01,PT,,Restoration of Independence Day
2029-12-01,RO,,National Day
2029-12-01,TD,,Freedom and Democracy Day
2029-12-02,AE,,National Day
2029-12-02,LA,,Lao National Day
2029-12-02,SE,,Sunday
2029-12-02,YE,,Independence Day (observed)
2029-12-03,AE,,National Day
2029-12-03,BN,,Isra' and Mi'raj (estimated)
2029-12-03,DJ,,Isra' and Mi'raj (estimated)
2029-12-03,ID,,Isra' and Mi'raj (estimated)
2029-12-03,JO,,Isra' and Mi'raj (estimated)
2029-12-03,KM,,Isra' and Mi'raj (estimated)
2029-12-03,KW,,Isra' and Mi'raj (estimated)
2029-12-03,LA,,Lao National Day (in lieu)
2029-12-03,OM,,Isra' and Mi'raj (estimated)
2029-12-03,PS,,Isra' and Mi'raj
2029-12-03,SO,,Isra' and Mi'raj (estimated)
2029-12-03,TO,,Anniversary of the Coronation of HM King George Tupou I (observed)
2029-12-04,IR,,Isra' and Mi'raj (estimated)
2029-12-05,TH,,HM King Bhumibol Adulyadej the Great's Birthday; National Day; National Father's Day
2029-12-06,AX,,Independence Day
2029-12-06,ES,,Constitution Day
2029-12-06,FI,,Independence Day
2029-12-07,GH,,Farmer's Day
2029-12-07,MH,,Gospel Day
2029-12-07,MP,,Constitution Day (observed)
2029-12-07,TL,,Memorial Day
2029-12-08,AD,,Immaculate Conception
2029-12-08,AL,,National Youth Day
2029-12-08,AR,,Immaculate Conception
2029-12-08,AT,,Immaculate Conception
2029-12-08,CL,,Immaculate Conception
2029-12-08,CO,,Immaculate Conception
2029-12-08,ES,,Immaculate Conception
2029-12-08,GQ,,Immaculate Conception
2029-12-08,GU,,Lady of Camarin Day
2029-12-08,IT,,Immacolata Concezione
2029-12-08,LI,,Immaculate Conception
2029-12-08,MC,,Immaculate Conception
2029-12-08,MK,,Saint Clement of Ohrid Day
2029-12-08,MP,,Constitution Day
2029-12-08,MT,,Feast of the Immaculate Conception
2029-12-08,NI,,Immaculate Conception
2029-12-08,PA,,Mother's Day
2029-12-08,PE,,Immaculate Conception
2029-12-08,PH,,Immaculate Conception
2029-12-08,PT,,Immaculate Conception
2029-12-08,PY,,Caacupe Virgin Day
2029-12-08,SC,,Immaculate Conception
2029-12-08,SM,,Immaculate Conception
2029-12-08,TL,,Day of Our Lady of Immaculate Conception and Timor-Leste Patroness
2029-12-08,UZ,,Constitution Day
2029-12-08,VA,,Immaculate Conception
2029-12-09,AG,,Sir Vere Cornwall Bird Snr. Day
2029-12-09,KI,,Human Rights and Peace Day
2029-12-09,PE,,Battle of Ayacucho Day
2029-12-09,SE,,Sunday
2029-12-09,TZ,,Independence and Republic Day
2029-12-10,AG,,Sir Vere Cornwall Bird Snr. Day (observed)
2029-12-10,AL,,National Youth Day (observed)
2029-12-10,GQ,,Immaculate Conception (observed)
2029-12-10,KI,,Human Rights and Peace Day (observed)
2029-12-10,TH,,Constitution Day
2029-12-10,UZ,,Constitution Day (observed)
2029-12-11,BF,,Proclamation of Independence Day
2029-12-11,MG,,Republic Day
2029-12-12,KE,,Jamhuri Day
2029-12-12,TM,,International Neutrality Day
2029-12-13,LC,,National Day
2029-12-13,MT,,Republic Day
2029-12-16,BD,,Victory Day
2029-12-16,BH,,National Day
2029-12-16,KZ,,Independence Day
2029-12-16,SE,,Sunday
2029-12-16,ZA,,Day of Reconciliation
2029-12-17,BH,,National Day
2029-12-17,BT,,National Day
2029-12-17,KZ,,Independence Day (observed)
2029-12-17,ZA,,Day of Reconciliation (observed)
2029-12-18,NE,,National Day
2029-12-18,QA,,Qatar National Day
2029-12-19,AI,,National Heroes and Heroines Day
2029-12-20,MO,,Macao S.A.R. Establishment Day
2029-12-20,PA,,National Mourning Day
2029-12-20,RE,,Abolition of Slavery
2029-12-21,ST,,São Tomé Day
2029-12-22,IR,,Birthday of Mahdi (estimated)
2029-12-22,ZW,,Unity Day
2029-12-23,SE,,Sunday
2029-12-24,AO,,Day off for Christmas and Family Day
2029-12-24,AX,,Christmas Eve
2029-12-24,BG,,Christmas Eve
2029-12-24,CZ,,Christmas Eve
2029-12-24,EE,,Christmas Eve
2029-12-24,FI,,Christmas Eve
2029-12-24,FO,,Christmas Eve
2029-12-24,LT,,Christmas Eve
2029-12-24,LV,,Christmas Eve
2029-12-24,LY,,Independence Day
2029-12-24,PL,,Christmas Eve
2029-12-24,SE,,Christmas Eve
2029-12-24,SK,,Christmas Eve
2029-12-24,SS,,Christmas Eve
2029-12-24,VA,,Christmas Eve
2029-12-24,VE,,Christmas Eve
2029-12-25,AD,,Christmas Day
2029-12-25,AG,,Christmas Day
2029-12-25,AI,,Christmas Day
2029-12-25,AL,,Christmas Day
2029-12-25,AO,,Christmas and Family Day
2029-12-25,AQ,,Christmas Day
2029-12-25,AR,,Christmas Day
2029-12-25,AS,,Christmas Day
2029-12-25,AT,,Christmas Day
2029-12-25,AU,,Christmas Day
2029-12-25,AW,,Christmas Day
2029-12-25,AX,,Christmas Day
2029-12-25,B3,,Christmas Day
2029-12-25,BA,,Catholic Christmas Day
2029-12-25,BB,,Christmas Day
2029-12-25,BE,,Christmas Day
2029-12-25,BF,,Christmas Day
2029-12-25,BG,,Christmas Day
2029-12-25,BI,,Christmas Day
2029-12-25,BJ,,Christmas Day
2029-12-25,BL,,Christmas Day
2029-12-25,BM,,Christmas Day
2029-12-25,BN,,Christmas Day
2029-12-25,BO,,Christmas Day
2029-12-25,BQ,,Christmas Day
2029-12-25,BR,,Christmas Day
2029-12-25,BS,,Christmas Day
2029-12-25,BW,,Christmas Day
2029-12-25,BY,,Catholic Christmas Day
2029-12-25,BZ,,Christmas Day
2029-12-25,CA,,Christmas Day
2029-12-25,CC,,Christmas Day
2029-12-25,CD,,Christmas Day
2029-12-25,CF,,Christmas Day
2029-12-25,CG,,Christmas Day
2029-12-25,CH,,Christmas Day
2029-12-25,CI,,Christmas Day
2029-12-25,CK,,Christmas Day
2029-12-25,CL,,Christmas Day
2029-12-25,CM,,Christmas Day
2029-12-25,CO,,Christmas Day
2029-12-25,CR,,Christmas Day
2029-12-25,CU,,Christmas Day
2029-12-25,CV,,Christmas Day
2029-12-25,CW,,Christmas Day
2029-12-25,CX,,Christmas Day
2029-12-25,CY,,Christmas Day
2029-12-25,CZ,,Christmas Day
2029-12-25,DE,,Christmas Day
2029-12-25,DJ,,Christmas Day
2029-12-25,DK,,Christmas Day
2029-12-25,DM,,Christmas Day
2029-12-25,DO,,Christmas Day
2029-12-25,EC,,Christmas Day
2029-12-25,EE,,Christmas Day
2029-12-25,ES,,Christmas Day
2029-12-25,FI,,Christmas Day
2029-12-25,FJ,,Christmas Day
2029-12-25,FK,,Christmas Day
2029-12-25,FM,,Christmas Day
2029-12-25,FO,,Christmas Day
2029-12-25,FR,,Christmas Day
2029-12-25,GA,,Christmas Day
2029-12-25,GB,,Christmas Day
2029-12-25,GD,,Christmas Day
2029-12-25,GF,,Christmas Day
2029-12-25,GG,,Christmas Day
2029-12-25,GH,,Christmas Day
2029-12-25,GI,,Christmas Day
2029-12-25,GL,,Christmas Day
2029-12-25,GM,,Christmas Day
2029-12-25,GN,,Christmas Day
2029-12-25,GP,,Christmas Day
2029-12-25,GQ,,Christmas Day
2029-12-25,GR,,Christmas Day
2029-12-25,GS,,Christmas Day
2029-12-25,GT,,Christmas Day
2029-12-25,GU,,Christmas Day
2029-12-25,GW,,Christmas Day
2029-12-25,GY,,Christmas Day
2029-12-25,HK,,Christmas Day
2029-12-25,HN,,Christmas Day
2029-12-25,HR,,Christmas Day
2029-12-25,HT,,Christmas Day
2029-12-25,HU,,Christmas Day
2029-12-25,ID,,Christmas Day
2029-12-25,IE,,Christmas Day
2029-12-25,IM,,Christmas Day
2029-12-25,IN,,Christmas
2029-12-25,IS,,Christmas Day
2029-12-25,IT,,Natale
2029-12-25,JE,,Christmas Day
2029-12-25,JM,,Christmas Day
2029-12-25,JO,,Christmas Day
2029-12-25,KE,,Christmas Day
2029-12-25,KI,,Christmas Day
2029-12-25,KM,,Christmas Day
2029-12-25,KN,,Christmas Day
2029-12-25,KR,,Christmas Day
2029-12-25,KY,,Christmas Day
2029-12-25,LB,,Christmas Day
2029-12-25,LC,,Christmas Day
2029-12-25,LI,,Christmas Day
2029-12-25,LR,,Christmas Day
2029-12-25,LS,,Christmas Day
2029-12-25,LT,,Christmas Day
2029-12-25,LU,,Christmas Day
2029-12-25,LV,,Christmas Day
2029-12-25,MC,,Christmas Day
2029-12-25,MD,,Christmas Day (by new style)
2029-12-25,MF,,Christmas Day
2029-12-25,MG,,Christmas Day
2029-12-25,MH,,Christmas Day
2029-12-25,ML,,Christmas Day
2029-12-25,MM,,Christmas Day
2029-12-25,MP,,Christmas Day
2029-12-25,MQ,,Christmas Day
2029-12-25,MS,,Christmas Day
2029-12-25,MT,,Christmas Day
2029-12-25,MU,,Christmas Day
2029-12-25,MW,,Christmas Day
2029-12-25,MX,,Christmas Day
2029-12-25,MY,,Christmas Day
2029-12-25,MZ,,Family Day
2029-12-25,NA,,Christmas Day
2029-12-25,NC,,Christmas Day
2029-12-25,NE,,Christmas Day
2029-12-25,NF,,Christmas Day
2029-12-25,NG,,Christmas Day
2029-12-25,NI,,Christmas Day
2029-12-25,NL,,Christmas Day
2029-12-25,NO,,Christmas Day
2029-12-25,NP,,Christmas Day
2029-12-25,NR,,Christmas Day
2029-12-25,NU,,Christmas Day
2029-12-25,NZ,,Christmas Day
2029-12-25,PA,,Christmas Day
2029-12-25,PE,,Christmas Day
2029-12-25,PF,,Christmas Day
2029-12-25,PG,,Christmas Day
2029-12-25,PH,,Christmas Day
2029-12-25,PK,,Quaid-e-Azam Day
2029-12-25,PL,,Christmas Day
2029-12-25,PM,,Christmas Day
2029-12-25,PN,,Christmas Day
2029-12-25,PR,,Christmas Day
2029-12-25,PS,,Catholic Christmas Day
2029-12-25,PT,,Christmas Day
2029-12-25,PW,,Christmas Day
2029-12-25,PY,,Christmas Day
2029-12-25,RE,,Christmas Day
2029-12-25,RO,,Christmas Day
2029-12-25,RW,,Christmas Day
2029-12-25,SB,,Christmas Day
2029-12-25,SC,,Christmas Day
2029-12-25,SD,,Christmas Day
2029-12-25,SE,,Christmas Day
2029-12-25,SG,,Christmas Day
2029-12-25,SH,,Christmas Day
2029-12-25,SI,,Christmas Day
2029-12-25,SJ,,Christmas Day
2029-12-25,SK,,Christmas Day
2029-12-25,SL,,Christmas Day
2029-12-25,SM,,Christmas Day
2029-12-25,SN,,Christmas Day
2029-12-25,SR,,Christmas Day
2029-12-25,SS,,Christmas Day
2029-12-25,ST,,Christmas Day
2029-12-25,SV,,Christmas Day
2029-12-25,SX,,Christmas Day
2029-12-25,SY,,Christmas Day
2029-12-25,SZ,,Christmas Day
2029-12-25,TC,,Christmas Day
2029-12-25,TD,,Christmas Day
2029-12-25,TF,,Christmas Day
2029-12-25,TG,,Christmas Day
2029-12-25,TK,,Christmas Day
2029-12-25,TL,,Christmas Day
2029-12-25,TO,,Christmas Day
2029-12-25,TT,,Christmas Day
2029-12-25,TV,,Christmas Day
2029-12-25,TW,,Constitution Day
2029-12-25,TZ,,Christmas Day
2029-12-25,UG,,Christmas Day
2029-12-25,UK,,Christmas Day
2029-12-25,UM,,Christmas Day
2029-12-25,US,,Christmas Day
2029-12-25,UY,,Day of the Family
2029-12-25,VA,,Christmas Day
2029-12-25,VC,,Christmas Day
2029-12-25,VE,,Christmas Day
2029-12-25,VG,,Christmas Day
2029-12-25,VI,,Christmas Day
2029-12-25,VU,,Christmas Day
2029-12-25,WF,,Christmas Day
2029-12-25,WS,,Christmas Day
2029-12-25,YT,,Christmas Day
2029-12-25,ZA,,Christmas Day
2029-12-25,ZM,,Christmas Day
2029-12-25,ZW,,Christmas Day
2029-12-26,AD,,Saint Stephen's Day
2029-12-26,AG,,Boxing Day
2029-12-26,AI,,Boxing Day
2029-12-26,AT,,Saint Stephen's Day
2029-12-26,AU,,Boxing Day
2029-12-26,AW,,Second Day of Christmas
2029-12-26,AX,,Second Day of Christmas
2029-12-26,BB,,Boxing Day
2029-12-26,BG,,Christmas Day
2029-12-26,BM,,Boxing Day
2029-12-26,BQ,,Second Day of Christmas
2029-12-26,BS,,Boxing Day
2029-12-26,BW,,Boxing Day
2029-12-26,BZ,,Boxing Day
2029-12-26,CC,,Boxing Day
2029-12-26,CK,,Boxing Day
2029-12-26,CW,,Second Day of Christmas
2029-12-26,CX,,Boxing Day
2029-12-26,CY,,Day After Christmas
2029-12-26,CZ,,Second Day of Christmas
2029-12-26,DE,,Second Day of Christmas
2029-12-26,DK,,Second Day of Christmas
2029-12-26,DM,,Boxing Day
2029-12-26,EE,,Second Day of Christmas
2029-12-26,FI,,Second Day of Christmas
2029-12-26,FJ,,Boxing Day
2029-12-26,FK,,Boxing Day
